127.0.0.1, 2011-09-27 22:47:19, GET, /, HTTP/1.1, 303, 0.001698
127.0.0.1, 2011-09-28 18:07:19, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013394
127.0.0.1, 2011-09-28 18:07:19, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013586
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.015652
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013569
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013427
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013580
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013695
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013553
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013601
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013355
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013240
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.016119
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.014570
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.014805
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013696
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.015293
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013352
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013454
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013790
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013755
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013614
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.015188
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013608
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013542
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013751
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013452
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013740
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013569
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.014066
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.014183
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.015637
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013526
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013716
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013581
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013828
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013640
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013614
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013784
127.0.0.1, 2011-09-28 18:07:20, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013569
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013920
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.014815
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013711
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013637
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013984
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013487
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013556
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013647
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.014064
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.014182
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.016420
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.014688
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.014733
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013592
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.014322
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.012953
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013519
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013382
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013636
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013543
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.015118
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013892
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013352
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013750
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013524
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013511
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.014261
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013843
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013523
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.015092
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013773
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013682
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013804
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.041122
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013713
127.0.0.1, 2011-09-28 18:07:21, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013603
127.0.0.1, 2011-09-28 18:07:22, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013770
127.0.0.1, 2011-09-28 18:07:22, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013666
127.0.0.1, 2011-09-28 18:07:22, GET, /admin/gae/callback, HTTP/1.1, 200, 0.014396
127.0.0.1, 2011-09-28 18:07:22, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013443
127.0.0.1, 2011-09-28 18:07:22, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013456
127.0.0.1, 2011-09-28 18:07:22, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013624
127.0.0.1, 2011-09-28 18:07:22, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013814
127.0.0.1, 2011-09-28 18:07:22, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013525
127.0.0.1, 2011-09-28 18:07:22, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013644
127.0.0.1, 2011-09-28 18:07:22, GET, /admin/gae/callback, HTTP/1.1, 200, 0.015683
127.0.0.1, 2011-09-28 18:07:22, GET, /admin/gae/callback, HTTP/1.1, 200, 0.016309
127.0.0.1, 2011-09-28 18:07:22, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013895
127.0.0.1, 2011-09-28 18:07:22, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013422
127.0.0.1, 2011-09-28 18:07:22, GET, /admin/gae/callback, HTTP/1.1, 200, 0.015715
127.0.0.1, 2011-09-28 18:07:22, GET, /admin/gae/callback, HTTP/1.1, 200, 0.014588
127.0.0.1, 2011-09-28 18:07:22, GET, /admin/gae/callback, HTTP/1.1, 200, 0.201990
127.0.0.1, 2011-09-28 18:07:22, GET, /admin/gae/callback, HTTP/1.1, 200, 0.146564
127.0.0.1, 2011-09-28 18:07:23, GET, /admin/gae/callback, HTTP/1.1, 200, 0.221435
127.0.0.1, 2011-09-28 18:07:23, GET, /admin/gae/callback, HTTP/1.1, 200, 0.265980
127.0.0.1, 2011-09-28 18:07:23, GET, /admin/gae/callback, HTTP/1.1, 200, 0.189343
127.0.0.1, 2011-09-28 18:07:23, GET, /admin/gae/callback, HTTP/1.1, 200, 0.014228
127.0.0.1, 2011-09-28 18:07:23, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013650
127.0.0.1, 2011-09-28 18:07:23, GET, /admin/gae/callback, HTTP/1.1, 200, 0.014588
127.0.0.1, 2011-09-28 18:07:23, GET, /admin/gae/callback, HTTP/1.1, 200, 0.014727
127.0.0.1, 2011-09-28 18:07:23, GET, /admin/gae/callback, HTTP/1.1, 200, 0.081881
127.0.0.1, 2011-09-28 18:07:23, GET, /admin/gae/callback, HTTP/1.1, 200, 0.015204
127.0.0.1, 2011-09-28 18:07:24, GET, /admin/gae/callback, HTTP/1.1, 200, 0.115087
127.0.0.1, 2011-09-28 18:07:24, GET, /admin/gae/callback, HTTP/1.1, 200, 0.229803
127.0.0.1, 2011-09-28 18:07:24, GET, /admin/gae/callback, HTTP/1.1, 200, 0.188821
127.0.0.1, 2011-09-28 18:07:24, GET, /admin/gae/callback, HTTP/1.1, 200, 0.109192
127.0.0.1, 2011-09-28 18:07:24, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013997
127.0.0.1, 2011-09-28 18:07:24, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013204
127.0.0.1, 2011-09-28 18:07:24, GET, /admin/gae/callback, HTTP/1.1, 200, 0.014165
127.0.0.1, 2011-09-28 18:07:24, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013615
127.0.0.1, 2011-09-28 18:07:24, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013920
127.0.0.1, 2011-09-28 18:07:24, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013574
127.0.0.1, 2011-09-28 18:07:24, GET, /admin/gae/callback, HTTP/1.1, 200, 0.015914
127.0.0.1, 2011-09-28 18:07:24, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013621
127.0.0.1, 2011-09-28 18:07:24, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013542
127.0.0.1, 2011-09-28 18:07:24, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013578
127.0.0.1, 2011-09-28 18:07:24, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013424
127.0.0.1, 2011-09-28 18:07:24, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013620
127.0.0.1, 2011-09-28 18:07:24, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013435
127.0.0.1, 2011-09-28 18:07:25, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013518
127.0.0.1, 2011-09-28 18:07:25, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013518
127.0.0.1, 2011-09-28 18:07:25, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013672
127.0.0.1, 2011-09-28 18:07:25, GET, /admin/gae/callback, HTTP/1.1, 200, 0.015054
127.0.0.1, 2011-09-28 18:07:25, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013953
127.0.0.1, 2011-09-28 18:07:25, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013488
127.0.0.1, 2011-09-28 18:07:25, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013511
127.0.0.1, 2011-09-28 18:07:25, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013586
127.0.0.1, 2011-09-28 18:07:25, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013533
127.0.0.1, 2011-09-28 18:07:25, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013095
127.0.0.1, 2011-09-28 18:07:25, GET, /admin/gae/callback, HTTP/1.1, 200, 0.014741
127.0.0.1, 2011-09-28 18:07:25, GET, /admin/gae/callback, HTTP/1.1, 200, 0.013807
127.0.0.1, 2011-09-28 18:07:25, GET, /admin/gae/callback, HTTP/1.1, 200, 0.017347
127.0.0.1, 2011-09-28 18:07:25, GET, /admin/gae/callback, HTTP/1.1, 200, 0.015837
127.0.0.1, 2011-09-28 18:07:25, GET, /admin/gae/callback, HTTP/1.1, 200, 0.014178
127.0.0.1, 2011-09-28 18:11:44, GET, /, HTTP/1.1, 303, 0.002908
127.0.0.1, 2011-09-28 18:11:44, GET, /welcome/default/index, HTTP/1.1, 303, 0.026405
127.0.0.1, 2011-09-28 18:11:44, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.037183
127.0.0.1, 2011-09-28 18:11:50, POST, /welcome/default/coming_soon, HTTP/1.1, 200, 0.040565
127.0.0.1, 2011-09-28 18:11:57, POST, /welcome/default/coming_soon, HTTP/1.1, 200, 0.039819
127.0.0.1, 2011-09-28 18:11:59, POST, /welcome/default/coming_soon, HTTP/1.1, 200, 0.034072
127.0.0.1, 2011-09-28 18:11:59, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.002125
127.0.0.1, 2011-09-28 18:11:59, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000982
127.0.0.1, 2011-09-28 18:11:59, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000478
127.0.0.1, 2011-09-28 18:11:59, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000553
127.0.0.1, 2011-09-28 18:11:59, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000839
127.0.0.1, 2011-09-28 18:11:59, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000678
127.0.0.1, 2011-09-28 18:11:59, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000590
127.0.0.1, 2011-09-28 18:11:59, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000654
127.0.0.1, 2011-09-28 18:11:59, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000778
127.0.0.1, 2011-09-28 18:11:59, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000758
127.0.0.1, 2011-09-28 18:12:24, POST, /welcome/default/coming_soon, HTTP/1.1, 200, 0.045878
127.0.0.1, 2011-09-28 18:12:32, POST, /welcome/default/coming_soon, HTTP/1.1, 200, 0.036084
127.0.0.1, 2011-09-28 18:12:32, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.001577
127.0.0.1, 2011-09-28 18:12:33, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000567
127.0.0.1, 2011-09-28 18:12:33, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000607
127.0.0.1, 2011-09-28 18:12:33, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000537
127.0.0.1, 2011-09-28 18:12:33, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000552
127.0.0.1, 2011-09-28 18:12:33, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000597
127.0.0.1, 2011-09-28 18:12:33, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000516
127.0.0.1, 2011-09-28 18:12:33, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.001334
127.0.0.1, 2011-09-28 18:12:33, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000714
127.0.0.1, 2011-09-28 18:12:33, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000638
127.0.0.1, 2011-09-28 18:12:42, POST, /welcome/default/coming_soon, HTTP/1.1, 200, 0.039935
127.0.0.1, 2011-09-28 18:12:45, POST, /welcome/default/coming_soon, HTTP/1.1, 200, 0.034062
127.0.0.1, 2011-09-28 18:12:45, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.002473
127.0.0.1, 2011-09-28 18:12:45, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000767
127.0.0.1, 2011-09-28 18:12:45, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000928
127.0.0.1, 2011-09-28 18:12:45, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000562
127.0.0.1, 2011-09-28 18:12:45, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000613
127.0.0.1, 2011-09-28 18:12:45, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000673
127.0.0.1, 2011-09-28 18:12:45, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000526
127.0.0.1, 2011-09-28 18:12:45, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000657
127.0.0.1, 2011-09-28 18:12:45, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000689
127.0.0.1, 2011-09-28 18:12:45, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000841
127.0.0.1, 2011-09-28 18:12:49, POST, /welcome/default/coming_soon, HTTP/1.1, 200, 0.037377
127.0.0.1, 2011-09-28 18:13:03, POST, /welcome/default/coming_soon, HTTP/1.1, 200, 0.051205
127.0.0.1, 2011-09-28 18:28:01, POST, /welcome/default/coming_soon, HTTP/1.1, 500, 0.124346
127.0.0.1, 2011-09-28 18:28:08, POST, /welcome/default/coming_soon, HTTP/1.1, 500, 0.115789
127.0.0.1, 2011-09-28 18:28:15, POST, /welcome/default/coming_soon, HTTP/1.1, 500, 0.115693
127.0.0.1, 2011-09-28 18:38:02, GET, /welcome/default, HTTP/1.1, 303, 0.022215
127.0.0.1, 2011-09-28 18:38:02, GET, /welcome/default/coming_soon, HTTP/1.1, 500, 0.117029
127.0.0.1, 2011-09-28 18:38:07, GET, /admin/default/ticket/welcome/127.0.0.1.2011-09-28.18-38-02.4662666a-1252-4144-a565-23ba18cb1caa, HTTP/1.1, 200, 0.141490
127.0.0.1, 2011-09-28 18:38:07, GET, /admin/static/images/help.png, HTTP/1.1, 200, 0.000725
127.0.0.1, 2011-09-28 18:38:35, GET, /admin/default/ticket/welcome/127.0.0.1.2011-09-28.18-38-02.4662666a-1252-4144-a565-23ba18cb1caa, HTTP/1.1, 200, 0.154566
127.0.0.1, 2011-09-28 18:38:35, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.000595
127.0.0.1, 2011-09-28 18:38:35, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.000595
127.0.0.1, 2011-09-28 18:38:35, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.000585
127.0.0.1, 2011-09-28 18:38:35, GET, /admin/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000503
127.0.0.1, 2011-09-28 18:38:35, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.000471
127.0.0.1, 2011-09-28 18:38:35, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.000512
127.0.0.1, 2011-09-28 18:38:35, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.000556
127.0.0.1, 2011-09-28 18:38:35, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.000535
127.0.0.1, 2011-09-28 18:38:35, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.000521
127.0.0.1, 2011-09-28 18:38:35, GET, /admin/static/images/help.png, HTTP/1.1, 304, 0.000736
127.0.0.1, 2011-09-28 18:38:35, GET, /admin/static/images/header_bg.png, HTTP/1.1, 304, 0.000582
127.0.0.1, 2011-09-28 18:38:35, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.000467
127.0.0.1, 2011-09-28 18:38:35, GET, /admin/static/images/ticket_section.png, HTTP/1.1, 304, 0.002373
127.0.0.1, 2011-09-28 18:38:35, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.001340
127.0.0.1, 2011-09-28 18:38:35, GET, /admin/static/images/small_button.png, HTTP/1.1, 304, 0.001280
127.0.0.1, 2011-09-28 18:38:35, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.003822
127.0.0.1, 2011-09-28 18:38:35, GET, /admin/static/images/menu.png, HTTP/1.1, 304, 0.002138
127.0.0.1, 2011-09-28 18:38:42, GET, /welcome/default/coming_soon, HTTP/1.1, 500, 0.120556
127.0.0.1, 2011-09-28 18:38:52, GET, /admin/default/ticket/welcome/127.0.0.1.2011-09-28.18-38-42.039c5f82-17e3-4339-a9ff-6a5c97a8962a, HTTP/1.1, 200, 0.133695
127.0.0.1, 2011-09-28 18:39:52, GET, /welcome/default/coming_soon, HTTP/1.1, 200, 0.031257
127.0.0.1, 2011-09-28 18:39:52, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.000989
127.0.0.1, 2011-09-28 18:39:52, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000931
127.0.0.1, 2011-09-28 18:39:52, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000792
127.0.0.1, 2011-09-28 18:39:52, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000528
127.0.0.1, 2011-09-28 18:39:52, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000692
127.0.0.1, 2011-09-28 18:39:52, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000687
127.0.0.1, 2011-09-28 18:39:52, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000697
127.0.0.1, 2011-09-28 18:39:52, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000536
127.0.0.1, 2011-09-28 18:39:52, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000474
127.0.0.1, 2011-09-28 18:39:53, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000626
127.0.0.1, 2011-09-28 18:51:19, POST, /welcome/default/coming_soon, HTTP/1.1, 200, 0.037450
127.0.0.1, 2011-09-28 19:25:29, POST, /welcome/default/coming_soon, HTTP/1.1, 200, 0.041306
127.0.0.1, 2011-09-28 19:25:29, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.001206
127.0.0.1, 2011-09-28 19:25:29, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000658
127.0.0.1, 2011-09-28 19:25:29, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000545
127.0.0.1, 2011-09-28 19:25:29, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000508
127.0.0.1, 2011-09-28 19:25:29, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.001511
127.0.0.1, 2011-09-28 19:25:29, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.003462
127.0.0.1, 2011-09-28 19:25:29, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.001995
127.0.0.1, 2011-09-28 19:25:29, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.002718
127.0.0.1, 2011-09-28 19:25:29, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.001960
127.0.0.1, 2011-09-28 19:25:29, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000909
127.0.0.1, 2011-09-28 19:25:33, POST, /welcome/default/coming_soon, HTTP/1.1, 200, 0.037814
127.0.0.1, 2011-09-28 19:34:36, POST, /welcome/default/coming_soon, HTTP/1.1, 200, 0.038218
127.0.0.1, 2011-09-28 19:34:36, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.000622
127.0.0.1, 2011-09-28 19:34:36, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000516
127.0.0.1, 2011-09-28 19:34:36, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000498
127.0.0.1, 2011-09-28 19:34:36, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000485
127.0.0.1, 2011-09-28 19:34:36, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.001278
127.0.0.1, 2011-09-28 19:34:36, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.002116
127.0.0.1, 2011-09-28 19:34:36, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000498
127.0.0.1, 2011-09-28 19:34:36, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000656
127.0.0.1, 2011-09-28 19:34:36, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.005622
127.0.0.1, 2011-09-28 19:34:36, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000854
127.0.0.1, 2011-09-28 19:34:43, POST, /welcome/default/coming_soon, HTTP/1.1, 200, 0.038005
127.0.0.1, 2011-09-28 19:34:53, POST, /welcome/default/coming_soon, HTTP/1.1, 500, 0.135195
127.0.0.1, 2011-09-28 19:35:07, POST, /welcome/default/coming_soon, HTTP/1.1, 200, 0.032976
127.0.0.1, 2011-09-28 19:35:07, GET, /welcome/static/css/handheld.css, HTTP/1.1, 304, 0.002560
127.0.0.1, 2011-09-28 19:35:07, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.000654
127.0.0.1, 2011-09-28 19:35:07, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000521
127.0.0.1, 2011-09-28 19:35:07, GET, /welcome/static/js/web2py_ajax.js, HTTP/1.1, 304, 0.000528
127.0.0.1, 2011-09-28 19:35:07, GET, /welcome/static/js/modernizr-1.7.min.js, HTTP/1.1, 304, 0.000533
127.0.0.1, 2011-09-28 19:35:07, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.000482
127.0.0.1, 2011-09-28 19:35:07, GET, /welcome/static/css/anytime.css, HTTP/1.1, 304, 0.000460
127.0.0.1, 2011-09-28 19:35:07, GET, /welcome/static/js/anytime.js, HTTP/1.1, 304, 0.000494
127.0.0.1, 2011-09-28 19:35:07, GET, /welcome/static/css/base.css, HTTP/1.1, 304, 0.000448
